[0, 0.11764705882352941, 0, 0.11764705882352941, 0, 0.1764705882352941, 0.29411764705882354, 0, 0, 0, 0, 0, 0, 0, 0, 0.411764705882353, 0, 0.35294117647058826, 0.5882352941176471, 0.29411764705882354, 0, 0.058823529411764705, 0, 0, 0.5294117647058824, 0, 0, 0.1764705882352941, 0.11764705882352941, 0, 0.058823529411764705, 0, 0, 0, 0, 0, 0.058823529411764705, 0.058823529411764705, 0, 0.11764705882352941, 0, 0, 0.23529411764705882, 0.35294117647058826, 0.058823529411764705, 0.29411764705882354, 0.411764705882353, 0, 0, 0, 0.058823529411764705, 0.1764705882352941, 0.058823529411764705, 0.5882352941176471, 0, 0, 0, 0.058823529411764705, 0, 0.1764705882352941, 0, 0.1764705882352941, 0.1764705882352941, 0.23529411764705882, 0, 0.11764705882352941, 0, 0.058823529411764705, 0, 0.058823529411764705, 0, 0, 0, 0.11764705882352941, 0, 0.1764705882352941, 0, 0.1764705882352941, 0.058823529411764705, 0, 0, 0, 0.5294117647058824, 0.11764705882352941, 0, 0, 0, 0, 0.058823529411764705, 0, 0.4705882352941177, 0, 0.058823529411764705, 0.1764705882352941, 0, 0.11764705882352941, 0, 0.29411764705882354, 0, 0, 0.11764705882352941, 0, 0, 0.11764705882352941, 0.35294117647058826, 0.058823529411764705, 0.1764705882352941, 0.058823529411764705, 0.23529411764705882, 0.4705882352941177, 0, 0.11764705882352941, 0.11764705882352941, 0, 0.23529411764705882, 0, 0.411764705882353, 0, 0.1764705882352941, 0, 0.1764705882352941, 0.058823529411764705, 0.4705882352941177, 0, 0.058823529411764705, 0, 0.058823529411764705]
[0, 0.05263157894736842, 0, 0.3684210526315789, 0, 0, 0, 0, 0, 0.05263157894736842, 0, 0, 0, 0, 0, 0.3157894736842105, 0, 0.15789473684210525, 0.15789473684210525, 0.21052631578947367, 0.15789473684210525, 0.15789473684210525, 0, 0, 0.3157894736842105, 0, 0.05263157894736842, 0, 0.15789473684210525, 0, 0, 0.10526315789473684, 0, 0, 0, 0, 0.3157894736842105, 0, 0.05263157894736842, 0, 0.05263157894736842, 0.05263157894736842, 0.3157894736842105, 0.3157894736842105, 0, 0.2631578947368421, 0.3684210526315789, 0, 0, 0, 0.10526315789473684, 0.15789473684210525, 0.21052631578947367, 0.3684210526315789, 0, 0.05263157894736842, 0.21052631578947367, 0, 0, 0.3157894736842105, 0.05263157894736842, 0.15789473684210525, 0, 0.2631578947368421, 0, 0.05263157894736842, 0.10526315789473684, 0.15789473684210525, 0, 0, 0, 0.05263157894736842, 0, 0, 0, 0.2631578947368421, 0, 0.05263157894736842, 0, 0, 0, 0, 0.3157894736842105, 0.21052631578947367, 0, 0, 0, 0, 0.2631578947368421, 0.05263157894736842, 0.3684210526315789, 0, 0.05263157894736842, 0.21052631578947367, 0, 0, 0, 0.10526315789473684, 0, 0, 0, 0, 0, 0.21052631578947367, 0.2631578947368421, 0, 0.05263157894736842, 0, 0.15789473684210525, 0.3157894736842105, 0, 0.3157894736842105, 0.05263157894736842, 0, 0, 0, 0.3157894736842105, 0, 0.05263157894736842, 0, 0.2631578947368421, 0, 0.21052631578947367, 0.05263157894736842, 0.05263157894736842, 0, 0]
[0, 0, 0, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0.30000000000000004, 0.2, 0.1, 0.1, 0, 0, 0, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0.1, 0, 0, 0, 0.1, 0.1, 0, 0.1, 0.1, 0, 0, 0, 0.1, 0.1, 0, 0.30000000000000004, 0, 0, 0, 0, 0, 0.1, 0, 0.1, 0, 0.1, 0, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0.1, 0.1, 0, 0, 0.2, 0.1, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0.1, 0, 0.1, 0.1, 0, 0.1, 0, 0, 0, 0, 0.1, 0, 0.1, 0, 0, 0, 0.2, 0, 0, 0, 0]
[0, 0.0625, 0, 0, 0.0625, 0, 0, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0.25, 0.375, 0.25, 0.1875, 0.125, 0, 0, 0.375, 0, 0.125, 0.125, 0.0625, 0, 0.0625, 0, 0, 0, 0, 0, 0.125, 0, 0.1875, 0, 0, 0, 0.25, 0, 0, 0.25, 0.4375, 0, 0, 0, 0.0625, 0, 0, 0.625, 0.3125, 0, 0.125, 0, 0, 0.25, 0.25, 0.0625, 0, 0.125, 0, 0.0625, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0.25, 0.0625, 0.0625, 0, 0.1875, 0, 0, 0.5, 0.25, 0, 0, 0, 0, 0.125, 0, 0.5, 0, 0.125, 0, 0, 0, 0.0625, 0.1875, 0, 0.0625, 0.0625, 0, 0, 0.25, 0.125, 0, 0, 0, 0.125, 0.25, 0.0625, 0.125, 0.25, 0, 0, 0, 0.25, 0, 0.125, 0, 0.125, 0.1875, 0.25, 0, 0, 0, 0]
[0, 0.08333333333333333, 0, 0.08333333333333333, 0, 0, 0.08333333333333333, 0, 0.08333333333333333, 0.08333333333333333, 0, 0, 0, 0, 0, 0.16666666666666666, 0, 0.08333333333333333, 0.25, 0.16666666666666666, 0.16666666666666666, 0, 0, 0, 0.41666666666666663, 0, 0, 0.08333333333333333, 0, 0.08333333333333333, 0.16666666666666666, 0, 0, 0, 0, 0, 0.25, 0, 0, 0, 0, 0.08333333333333333, 0.41666666666666663, 0.16666666666666666, 0.08333333333333333, 0.3333333333333333, 0.25, 0, 0, 0, 0.16666666666666666, 0.08333333333333333, 0.08333333333333333, 0.5833333333333333, 0, 0, 0, 0.08333333333333333, 0, 0.16666666666666666, 0, 0.08333333333333333, 0.08333333333333333, 0.41666666666666663, 0, 0.08333333333333333, 0, 0.41666666666666663, 0, 0, 0, 0, 0, 0, 0.08333333333333333, 0.16666666666666666, 0, 0.08333333333333333, 0, 0, 0, 0.08333333333333333, 0.41666666666666663, 0.16666666666666666, 0, 0, 0, 0, 0.08333333333333333, 0, 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0.08333333333333333, 0, 0.08333333333333333, 0, 0, 0, 0.16666666666666666, 0.16666666666666666, 0.08333333333333333, 0.08333333333333333, 0, 0.25, 0.3333333333333333, 0.08333333333333333, 0.25, 0, 0, 0.08333333333333333, 0.08333333333333333, 0.41666666666666663, 0, 0, 0, 0.08333333333333333, 0, 0.3333333333333333, 0, 0, 0, 0.08333333333333333]
[0, 0.25, 0, 0.25, 0, 0, 0, 0, 0, 0.25, 0, 0, 0.5, 0, 0, 0.25, 0, 0.5, 0.5, 0.25, 0.25, 0, 0, 0, 0.75, 0, 0.25, 0.25, 0.25, 0, 0, 0, 0, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0.25, 0.25, 0, 0.25, 0.5, 0, 0, 0, 0.25, 0.25, 0, 0.75, 0, 0, 0.25, 0.25, 0, 0.25, 0.25, 0, 0, 0.25, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0.25, 0, 0, 0.25, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0.25, 0, 0.25, 0, 0, 0, 0, 0.25, 0, 0.25, 0, 0, 0, 0.25, 0, 0, 0, 0]
[0, 0.06666666666666667, 0, 0, 0, 0, 0.06666666666666667, 0, 0, 0.2, 0, 0, 0, 0, 0, 0.26666666666666666, 0, 0.4666666666666666, 0.5333333333333333, 0.06666666666666667, 0, 0.06666666666666667, 0, 0, 0.6, 0, 0.06666666666666667, 0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0, 0.5333333333333333, 0.3333333333333333, 0.06666666666666667, 0.3333333333333333, 0.39999999999999997, 0, 0, 0, 0.2, 0.2, 0.13333333333333333, 0.7999999999999999, 0.13333333333333333, 0, 0, 0.13333333333333333, 0, 0.4666666666666666, 0.06666666666666667, 0.13333333333333333, 0, 0.39999999999999997, 0, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0, 0, 0, 0.06666666666666667, 0, 0, 0, 0.4666666666666666, 0, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0, 0, 0.7333333333333333, 0.26666666666666666, 0, 0, 0, 0, 0.13333333333333333, 0, 0.5333333333333333, 0, 0, 0.13333333333333333, 0, 0.06666666666666667, 0, 0.13333333333333333, 0, 0.06666666666666667, 0.06666666666666667, 0, 0, 0.06666666666666667, 0.39999999999999997, 0.06666666666666667, 0.06666666666666667, 0, 0.26666666666666666, 0.4666666666666666, 0, 0.2, 0, 0, 0, 0, 0.39999999999999997, 0, 0.5333333333333333, 0, 0.13333333333333333, 0, 0.4666666666666666, 0, 0, 0, 0]
[0, 1.0, 0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0, 0, 0, 0, 0, 0, 0, 0, 0.6666666666666666, 0, 0.3333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0, 0, 1.0, 0, 0, 0, 0.6666666666666666, 0, 0, 0, 0, 0, 0, 0, 0.3333333333333333, 0.6666666666666666, 0, 0, 0, 0, 0.6666666666666666, 1.0, 0, 1.0, 0.3333333333333333, 0, 0, 0, 1.0, 0.3333333333333333, 0.3333333333333333, 1.0, 0, 0, 0, 0.3333333333333333, 0, 0, 0, 1.0, 0.3333333333333333, 0.6666666666666666, 0, 1.0, 0, 0.3333333333333333, 0.3333333333333333, 0, 0, 0, 0.3333333333333333, 0.3333333333333333, 0, 0, 0, 0.3333333333333333, 0, 0, 0, 0, 1.0, 0.6666666666666666, 0, 0, 0, 0, 0.3333333333333333, 0, 1.0, 0, 0, 0.6666666666666666, 0, 0, 0, 0.6666666666666666, 0.3333333333333333, 0, 1.0, 0, 0, 0.3333333333333333, 0.3333333333333333, 0, 0.6666666666666666, 0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0, 0, 1.0, 0, 1.0, 0, 0, 0.3333333333333333, 0.3333333333333333, 0, 1.0, 0, 0, 0, 0.6666666666666666]
[0, 0.13333333333333333, 0.06666666666666667, 0.13333333333333333, 0, 0.06666666666666667, 0.13333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0.26666666666666666, 0.5333333333333333, 0.5333333333333333, 0.3333333333333333, 0.2, 0, 0.13333333333333333, 0.5333333333333333, 0, 0.06666666666666667, 0.13333333333333333, 0, 0, 0.3333333333333333, 0.13333333333333333, 0, 0, 0, 0, 0.26666666666666666, 0, 0.06666666666666667, 0, 0.13333333333333333, 0.26666666666666666, 0.5333333333333333, 0.2, 0, 0.2, 0.5333333333333333, 0.06666666666666667, 0, 0, 0.26666666666666666, 0.13333333333333333, 0.2, 0.7999999999999999, 0, 0.13333333333333333, 0.26666666666666666, 0.7999999999999999, 0, 0.39999999999999997, 0.06666666666666667, 0.26666666666666666, 0, 0.2, 0, 0.06666666666666667, 0, 0.3333333333333333, 0, 0.2, 0, 0, 0, 0.26666666666666666, 0.13333333333333333, 0.39999999999999997, 0, 0.13333333333333333, 0, 0.26666666666666666, 0, 0.06666666666666667, 0.7333333333333333, 0.39999999999999997, 0, 0, 0, 0, 0.2, 0, 0.7999999999999999, 0, 0.13333333333333333, 0.2, 0, 0, 0.06666666666666667, 0.3333333333333333, 0, 0.06666666666666667, 0.06666666666666667, 0, 0, 0.26666666666666666, 0.26666666666666666, 0.06666666666666667, 0.2, 0.06666666666666667, 0.3333333333333333, 0.5333333333333333, 0.06666666666666667, 0.26666666666666666, 0.06666666666666667, 0, 0, 0.06666666666666667, 0.39999999999999997, 0, 0.26666666666666666, 0, 0.2, 0.06666666666666667, 0.39999999999999997, 0, 0.06666666666666667, 0, 0]
[0, 0.06666666666666667, 0, 0, 0, 0, 0, 0, 0.06666666666666667, 0.13333333333333333, 0, 0.06666666666666667, 0, 0, 0, 0, 0, 0.26666666666666666, 0.3333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0, 0, 0.26666666666666666, 0, 0.13333333333333333, 0.06666666666666667, 0, 0, 0.06666666666666667, 0.06666666666666667, 0, 0, 0, 0, 0.26666666666666666, 0.06666666666666667, 0, 0, 0, 0.13333333333333333, 0.2, 0.06666666666666667, 0, 0.3333333333333333, 0.2, 0, 0, 0, 0.13333333333333333, 0.13333333333333333, 0.06666666666666667, 0.4666666666666666, 0.06666666666666667, 0.06666666666666667, 0, 0, 0, 0.13333333333333333, 0.13333333333333333, 0.2, 0, 0.2, 0, 0.13333333333333333, 0.06666666666666667, 0.13333333333333333, 0, 0.13333333333333333, 0.06666666666666667, 0, 0.06666666666666667, 0, 0, 0.13333333333333333, 0, 0.06666666666666667, 0, 0, 0, 0, 0.39999999999999997, 0.06666666666666667, 0, 0, 0, 0, 0.13333333333333333, 0.06666666666666667, 0.3333333333333333, 0, 0.06666666666666667, 0.2, 0.13333333333333333, 0, 0, 0.2, 0, 0.06666666666666667, 0.13333333333333333, 0, 0, 0.06666666666666667, 0.39999999999999997, 0.06666666666666667, 0.13333333333333333, 0, 0.26666666666666666, 0.2, 0.06666666666666667, 0.26666666666666666, 0.06666666666666667, 0, 0, 0, 0.2, 0, 0.13333333333333333, 0, 0.13333333333333333, 0.06666666666666667, 0.3333333333333333, 0.06666666666666667, 0, 0, 0.06666666666666667]
